"Unnamed: 0.1","reaction","electrophile SMILES","nucleophile SMILES","ReactionSMILES","3,3â€™ Catalyst Substituent ","N Catalyst Substituent","catalyst SMILES","solvent","time (hours)","temperature (Celsius)","Temperature K","% yield","e.r. 1","e.r. 2","d.r.","ee","ddG","Conversion %","r.r. (regioisomeric ratio)","reference","CatalystSMILES
","Unnamed: 0","ster1","ster2","ster3","Dih","Atom1_charge","Valance_atom1","Rydberg_atom1","TotalNBO_atom1","Atom2_charge","Valance_atom2","Rydberg_atom2","TotalNBO_atom2","polarxx","polarxy","polaryy","polarzx","polaryz","polarzz","mean_polar","HOMO","LUMO","biggest distance","major_axis","Axis_2","Axis_3","Vbur35","Vbur5","Vbur75","old_name","missing","smiles_x","L_x","Bmin_x","Bmax_x","bur_shell_x","bur_vol_x","max_distance_x","tot_V_x","disp_x","max_axis_x","A2_x","min_axis_x","smiles_y","L_y","Bmin_y","Bmax_y","bur_shell_y","bur_vol_y","max_distance_y","tot_V_y","disp_y","max_axis_y","A2_y","min_axis_y","nL","nBmin","nBmax","nbur_vol","0_crippen_x","1_crippen_x","2_crippen_x","3_crippen_x","4_crippen_x","0_mcgowan_x","1_mcgowan_x","2_mcgowan_x","3_mcgowan_x","4_mcgowan_x","0_crippen_y","1_crippen_y","2_crippen_y","3_crippen_y","4_crippen_y","0_mcgowan_y","1_mcgowan_y","2_mcgowan_y","3_mcgowan_y","4_mcgowan_y"
84,17,"CCCCCCC/C=C/C(=O)OC","CO/C(O[Si](C)(C)C)=C(C)/C","CCCCCCC/C=C/C(=O)OCCO/C(O[Si](C)(C)C)=C(C)/C","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"Methyl-cyclohexane",48,-40,233.15,94,95,5,,90,1.36338095271341,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"CCCCCCC/C=C/C(=O)OC",13.44562938,1.90154846270832,4.78145793297566,0,28.9341282009506,13.1468780575282,188.381703893559,3.12230179450687,13.0507894831363,0.296387742226843,0.285935533780393,"CO/C(O[Si](C)(C)C)=C(C)/C",5.48553452,2.03261580197495,6.72876622077091,0,39.4065224051021,8.10497854194308,208.544099319165,4.87042375180139,8.09469627209037,0.716165062034725,0.549013599402793,5.48553452,2.03261580197495,6.72876622077091,39.4065224051021,3.513,2.17,23.026,17.592,0,4.55,7.82,46.79,35.04,0,5.007,5.655,10.494,4.617,4.617,4.55,11.93,19.7,8.21,8.21
85,18,"COC(=O)/C=C/C(C)C","CO/C(O[Si](C)(C)C)=C(C)/C","COC(=O)/C=C/C(C)CCO/C(O[Si](C)(C)C)=C(C)/C","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane",24,40,313.15,"27 conversion",84.5,15.5,,69,1.05471433333436,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/C(C)C",8.33679761,1.7,5.35882826151209,0,26.8948168386078,8.76517725868009,104.59365841655,3.38977626091467,8.53328080690667,0.444950354751446,0.378308138631536,"CO/C(O[Si](C)(C)C)=C(C)/C",5.48553452,2.03261580197495,6.72876622077091,0,39.4065224051021,8.10497854194308,208.544099319165,4.87042375180139,8.09469627209037,0.716165062034725,0.549013599402793,5.48553452,2.03261580197495,6.72876622077091,39.4065224051021,3.513,2.17,23.026,17.592,0,4.55,7.82,46.79,35.04,0,5.007,5.655,10.494,3.49,11.348,4.55,11.93,19.7,4.74,23.36
86,2,"COC(=O)/C=C/c1ccccc1","CO/C(O[Si](C)(C)C)=C/1CCCCC1","COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C/1CCCCC1","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,95,98,2,,96,2.11121871885583,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(O[Si](C)(C)C)=C/1CCCCC1",7.46083285,2.05181325122627,6.84586103308219,0,36.1516128358479,9.12699926271896,275.101089362861,4.6753373649738,8.93549051338549,0.696803543942617,0.553384212625892,7.46083285,2.05181325122627,6.84586103308219,36.1516128358479,3.513,2.17,20.912,26.826,4.617,4.55,7.82,39.85,51.46,8.21,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
87,3,"COC(=O)/C=C/c1ccccc1","CO/C(O[Si](C)(C)C)=C/1CCCC1","COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C/1CCCC1","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,97,96,4,,92,1.72401761186645,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(O[Si](C)(C)C)=C/1CCCC1",6.44802805,2.00649265238568,6.30919476532121,0,34.3532098434503,9.19734168761595,238.343052122108,7.02508297421064,8.43675185258904,0.741996607591168,0.534902650834771,6.44802805,2.00649265238568,6.30919476532121,34.3532098434503,3.513,2.17,20.912,26.826,0,4.55,7.82,39.85,51.46,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
88,4,"COC(=O)/C=C/c1ccccc1","CO/C(O[Si](C)(C)C)=C/1CCC1","COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C/1CCC1","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,99,96.5,3.5,,93,1.79927323721943,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(O[Si](C)(C)C)=C/1CCC1",6.12382971,2.01920145940683,6.56365301496811,0,34.6492880073465,8.74449279041131,232.170806923039,4.78471006580105,8.51861170060332,0.703930016628196,0.533545742566101,6.12382971,2.01920145940683,6.56365301496811,34.6492880073465,3.513,2.17,20.912,22.209,0,4.55,7.82,39.85,43.25,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
89,5,"COC(=O)/C=C/c1ccccc1","CO/C(=C\c1ccccc1)O[Si](C)(C)C","COC(=O)/C=C/c1ccccc1CO/C(=C\c1ccccc1)O[Si](C)(C)C","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,98,99,1,"12.0 : 1",98,2.49274177630963,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(=C\c1ccccc1)O[Si](C)(C)C",7.60002191,2.1361575004642,6.98262581057472,0,32.5813461408582,10.9927154560833,319.386316685651,7.04048629781151,10.732363786385,0.60128374970092,0.429685485381376,7.60002191,2.1361575004642,6.98262581057472,32.5813461408582,3.513,2.17,15.187,26.406,8.814,4.55,7.82,27.98,51.08,16.04,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
90,6,"COC(=O)/C=C/c1ccccc1","CO/C(=C/c1ccccc1)O[Si](C)(C)C","COC(=O)/C=C/c1ccccc1CO/C(=C/c1ccccc1)O[Si](C)(C)C","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,96,98.5,1.5,"1.6 : 1",97,2.2700400075842,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(=C/c1ccccc1)O[Si](C)(C)C",8.04711718,2.24327259856225,7.69497714444604,0,30.624677983095,9.17441188503209,276.60635632979,5.90399151240832,8.0830833956021,0.905083011387645,0.578685451360434,8.04711718,2.24327259856225,7.69497714444604,30.624677983095,3.513,2.17,15.187,26.406,8.814,4.55,7.82,27.98,51.08,16.04,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
91,7,"COC(=O)/C=C/c1ccccc1","CO/C(=C\C(C)C)O[Si](C)(C)C","COC(=O)/C=C/c1ccccc1CO/C(=C\C(C)C)O[Si](C)(C)C","CC3(C)c1ccccc1c2ccccc23","NS(=O)(=O)C(F)(F)F",,"cyclohexane","-",0,273.15,98,99.5,0.5,,99,2.87149029876676,,,,"CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F","ph_fluorene_methyl_1_1_m062x",10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,"CC3(C)c1ccccc1c2ccccc23",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"CO/C(=C\C(C)C)O[Si](C)(C)C",6.72499773,2.02749177250931,7.07274298343658,0,32.0976204799144,8.82880930548547,212.416385811324,5.41659597149964,8.69459252040096,0.692257398274916,0.466844997743459,6.72499773,2.02749177250931,7.07274298343658,32.0976204799144,3.513,2.17,15.168,28.94,0,4.55,7.82,28.17,58.4,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
92,1,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,75,25,,50,0.552333809940395,,,"https://www.nature.com/articles/s41557-018-0065-0","FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
93,2,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","c1ccccc1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,79.5,20.5,,59,0.68140122759023,,,,"Ic1ccccc1NS(=O)(=O)C(F)(F)F","phenyl_idp_1_1_m062x",6.85,1.7,3.23,39.17475,-0.04948,4.02993,0.02044,6.04948,-0.04954,4.02999,0.02044,6.04954,195.699,0,130.546,0,0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,53.4281178633098,26.1202934517787,8.30449535728804,"c1ccccc1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
94,3,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","c1cccc2ccccc12","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,89,11,,78,1.05113242185592,,,,"Ic1cccc2ccccc12NS(=O)(=O)C(F)(F)F","1naphth_idp_1_1_m062x",6.98,1.72,5.69,55.06098,-0.05482,4.03493,0.02079,6.05482,-0.01281,3.99302,0.02069,6.01281,240.265,-0.979,194.39,4.429,-4.209,111.506,182.05,-0.25767,-0.02612,9.66621643400281,9.625435,7.101169,3.324899,58.3755776170395,32.3506888437049,10.6898981341512,"c1cccc2ccccc12","FC(F)(F)c1cccc(C(F)(F)F)c1","CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
95,4,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","Cc1cc(C)ccc1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,91,9,,82,1.16319361109164,,,,"Cc1cc(C)cc(I)c1NS(=O)(=O)C(F)(F)F","ph_35me_2_1_m062x",6.84,1.86,4.44,39.40242,-0.04868,4.02951,0.02006,6.04868,-0.02696,4.00952,0.01831,6.02696,224.456,0,164.649,0,-7.916,99.221,162.78,-0.2751,-0.00396,9.48690307218557,9.22826,6.450354,2.229484,45.1342708281839,23.7457367406455,9.93114040929543,"Cc1cc(C)ccc1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
96,5,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","CCc1cccc(CC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,95.5,4.5,,91,1.53594383448288,,,,"CCc1cc(I)cc(CC)c1NS(=O)(=O)C(F)(F)F","ph_35et_5_1_m062x",6.84,2.44,5.27,39.25875,-0.04798,4.02888,0.01999,6.04798,-0.029,4.011,0.01888,6.029,246.182,0,183.583,0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,45.1296940327864,23.8693368941461,11.3141041805734,"CCc1cccc(CC)c1","Cc1cc(C)c2CCc4cccc3CCc1c2c34","CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
97,6,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","CCCc1cccc(CCC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,95.5,4.5,,91,1.53594383448288,,,,"CCCc1cc(I)cc(CCC)c1NS(=O)(=O)C(F)(F)F","ph_35pr_41_1_m062x",7.82,2.43,6.35,39.44794,-0.04772,4.02868,0.01993,6.04772,-0.02925,4.01138,0.01875,6.02925,270.687,0.001,215.778,0,20.232,154.714,213.73,-0.27435,-0.00316,11.0910544983313,10.348844,10.214105,3.554377,45.127530647669,23.8687901389633,11.5775204619773,"CCCc1cccc(CCC)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
98,7,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C(C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C(C)(C)C","CCCCCCc1cccc(CCCCCC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O","<0.5",-20,253.15,99,97,3,,94,1.74762912529695,,,,"CCCCCCc1cc(I)cc(CCCCCC)c1NS(=O)(=O)C(F)(F)F","ph_35hex_154_1_m062x",9.14,1.72,9.6,39.31009,-0.04768,4.0286,0.01998,6.04768,-0.02947,4.01145,0.0189,6.02947,341.784,6.585,274.248,-16.802,-26.293,238.934,284.99,-0.27422,-0.00323,14.7523979347998,14.540741,10.314613,6.117094,45.1281690660581,23.9973933863746,11.8657434270246,"CCCCCCc1cccc(CCCCCC)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C(C)(C)C",7.07743739,2.4493699713442,5.79205236946345,0,34.7137434343547,7.62845272353582,211.656054041015,2.98662523800672,7.1136181238242,0.813292629664651,0.722956582149671,7.07743739,2.4493699713442,5.79205236946345,34.7137434343547,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
99,9,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](C)(C)C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](C)(C)C","CCCCCCc1cccc(CCCCCC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O",12,-20,253.15,99,89,11,,78,1.05113242185592,,,,"CCCCCCc1cc(I)cc(CCCCCC)c1NS(=O)(=O)C(F)(F)F","ph_35hex_154_1_m062x",9.14,1.72,9.6,39.31009,-0.04768,4.0286,0.01998,6.04768,-0.02947,4.01145,0.0189,6.02947,341.784,6.585,274.248,-16.802,-26.293,238.934,284.99,-0.27422,-0.00323,14.7523979347998,14.540741,10.314613,6.117094,45.1281690660581,23.9973933863746,11.8657434270246,"CCCCCCc1cccc(CCCCCC)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](C)(C)C",4.77297484,1.99615939863459,5.99224731731061,0,45.2634803708255,8.00221069595808,145.694746619922,4.39774876598211,7.66569841566232,0.610669317105714,0.52964222982997,4.77297484,1.99615939863459,5.99224731731061,45.2634803708255,5.627,0,2.17,11.678,17.592,11.49,0,7.82,23.43,35.04,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
100,10,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si](CC)(CC)CC","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si](CC)(CC)CC","CCCCCCc1cccc(CCCCCC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O",12,-20,253.15,99,95.5,4.5,,91,1.53594383448288,,,,"CCCCCCc1cc(I)cc(CCCCCC)c1NS(=O)(=O)C(F)(F)F","ph_35hex_154_1_m062x",9.14,1.72,9.6,39.31009,-0.04768,4.0286,0.01998,6.04768,-0.02947,4.01145,0.0189,6.02947,341.784,6.585,274.248,-16.802,-26.293,238.934,284.99,-0.27422,-0.00323,14.7523979347998,14.540741,10.314613,6.117094,45.1281690660581,23.9973933863746,11.8657434270246,"CCCCCCc1cccc(CCCCCC)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si](CC)(CC)CC",7.2564548,2.33345639429001,6.48416873780703,0,35.9711308566471,8.59433279293094,272.546785541628,5.04704616093893,6.88609568315598,0.930957588735174,0.896586114953072,7.2564548,2.33345639429001,6.48416873780703,35.9711308566471,5.627,0,2.17,11.678,14.421,11.49,0,7.82,23.43,24.63,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
101,11,"CC(=O)c2ccc1ccccc1c2","C=C(OC)O[Si]1(C(C)C)C(C)CC1C","CC(=O)c2ccc1ccccc1c2C=C(OC)O[Si]1(C(C)C)C(C)CC1C","CCCCCCc1cccc(CCCCCC)c1","NS(=O)(=O)C(F)(F)F",,"Et2O",24,-20,253.15,67,69,31,,38,0.402264698835235,,,,"CCCCCCc1cc(I)cc(CCCCCC)c1NS(=O)(=O)C(F)(F)F","ph_35hex_154_1_m062x",9.14,1.72,9.6,39.31009,-0.04768,4.0286,0.01998,6.04768,-0.02947,4.01145,0.0189,6.02947,341.784,6.585,274.248,-16.802,-26.293,238.934,284.99,-0.27422,-0.00323,14.7523979347998,14.540741,10.314613,6.117094,45.1281690660581,23.9973933863746,11.8657434270246,"CCCCCCc1cccc(CCCCCC)c1",,"CC(=O)c2ccc1ccccc1c2",8.61751267,1.73303001011408,6.8858806070669,0,32.6670245378484,9.51545324671807,83.4667399606852,8.16975862617504,9.42000104295995,0.563694445851851,0.177140082605406,"C=C(OC)O[Si]1(C(C)C)C(C)CC1C",6.86704524,2.42987114029173,6.76386075620973,0,38.0294124609577,8.87698794348625,283.41438611015,4.69798440782556,8.12062253389355,0.764812001017739,0.691989055168349,6.86704524,2.42987114029173,6.76386075620973,38.0294124609577,5.627,0,2.17,11.678,11.25,11.49,0,7.82,23.43,14.22,5.007,9.183,8.814,8.753,8.753,4.55,16.23,16.04,12.57,12.57
